participant_id,trial_slot,trial_name,condition,is_empty,hip_flexion_right_mean,hip_flexion_right_median,hip_flexion_right_std,hip_flexion_right_variance,hip_flexion_right_maximum,hip_flexion_right_minimum,hip_flexion_right_rom,hip_flexion_right_time_to_peak,hip_flexion_left_mean,hip_flexion_left_median,hip_flexion_left_std,hip_flexion_left_variance,hip_flexion_left_maximum,hip_flexion_left_minimum,hip_flexion_left_rom,hip_flexion_left_time_to_peak,knee_flexion_right_mean,knee_flexion_right_median,knee_flexion_right_std,knee_flexion_right_variance,knee_flexion_right_maximum,knee_flexion_right_minimum,knee_flexion_right_rom,knee_flexion_right_time_to_peak,knee_flexion_left_mean,knee_flexion_left_median,knee_flexion_left_std,knee_flexion_left_variance,knee_flexion_left_maximum,knee_flexion_left_minimum,knee_flexion_left_rom,knee_flexion_left_time_to_peak,ankle_angle_right_mean,ankle_angle_right_median,ankle_angle_right_std,ankle_angle_right_variance,ankle_angle_right_maximum,ankle_angle_right_minimum,ankle_angle_right_rom,ankle_angle_right_time_to_peak,ankle_angle_left_mean,ankle_angle_left_median,ankle_angle_left_std,ankle_angle_left_variance,ankle_angle_left_maximum,ankle_angle_left_minimum,ankle_angle_left_rom,ankle_angle_left_time_to_peak,hip_flexion_rom_absolute_difference,hip_flexion_rom_percent_difference,hip_flexion_rom_symmetry_index,knee_flexion_rom_absolute_difference,knee_flexion_rom_percent_difference,knee_flexion_rom_symmetry_index,ankle_angle_rom_absolute_difference,ankle_angle_rom_percent_difference,ankle_angle_rom_symmetry_index
39,3,DJ_t3,nonfatigued,False,42.25465869,51.29868084,32.86002424,1079.781193,86.77908002,-3.8479669,90.62704692,1.916,43.79297212,47.29208141,31.73075146,1006.840588,87.34889052,-4.6007278,91.94961832,1.908,50.73563024,58.82337682,35.40208614,1253.307703,105.631781,0.30533356,105.3264474,1.936,50.35221298,51.15166034,34.80485272,1211.377773,104.0943349,0.72533425,103.3690007,1.936,12.59274623,18.6503351,17.64884593,311.4817628,36.13466988,-39.02696792,75.1616378,1.972,13.70897172,18.81182304,16.47067849,271.2832499,32.74896569,-38.18579632,70.93476201,1.984,1.3225714,1.448784705,1.448784705,1.95744674,1.875888294,-1.875888294,4.22687579,5.786420193,-5.786420193
39,4,f_DJ_t1,fatigued,False,38.73676217,30.43856325,34.15954704,1166.874654,90.31595416,-1.65818021,91.97413437,2.204,37.49990472,31.05446012,33.91854378,1150.467612,87.57662139,-2.61518226,90.19180365,2.188,45.4955242,35.57225858,34.75128789,1207.65201,111.3638825,0.47130383,110.8925787,2.204,45.74745403,40.81120804,35.75525214,1278.438055,111.667861,1.68585657,109.9820044,2.192,10.2977475,11.11242474,17.7959968,316.6975022,36.66560838,-39.15410861,75.81971699,2.216,13.32979587,13.46458025,16.99328093,288.7715968,38.79787901,-36.16204455,74.95992356,2.2,1.78233072,1.95682106,-1.95682106,0.91057423,0.824516988,-0.824516988,0.85979343,1.140463562,-1.140463562
39,5,f_DJ_t2,fatigued,False,38.97763014,41.27951756,34.01798544,1157.223334,84.56239872,-5.62258329,90.18498201,2.02,38.40351004,34.47411611,31.81225379,1012.019491,82.84450616,-5.03261257,87.87711873,2.028,50.24236928,50.10648346,37.32787903,1393.370553,103.9171101,0.50028023,103.4168299,2.048,49.81322886,42.6264587,37.27591265,1389.493664,104.5777318,1.14635756,103.4313743,2.048,12.27393341,13.8177895,17.80269332,316.9358893,36.03399317,-38.98538536,75.01937853,3.048,16.02670431,17.51161871,17.32020795,299.9896033,38.20233783,-38.04686611,76.24920394,3.044,2.30786328,2.592200441,-2.592200441,0.01454436,0.0140628342,0.0140628342,1.22982541,1.626015647,1.626015647
39,6,f_DJ_t3,fatigued,False,45.39138677,46.3348607,31.51892732,993.4427792,89.17145062,0.37804971,88.79340091,1.716,43.22882273,49.07425973,30.7585505,946.0884291,87.42176286,1.30896896,86.1127939,1.716,57.11307087,54.51160218,37.82538346,1430.759634,106.6197282,0.28241171,106.3373165,1.728,57.55016621,64.97584775,39.06660981,1526.200002,107.1632182,0.46143526,106.701783,1.728,15.42521989,18.1229819,18.53377817,343.5009333,34.69339802,-39.1388573,73.83225532,2.736,19.72398428,21.41436975,18.11358365,328.1019127,38.25712937,-37.90655567,76.16368504,2.852,2.68060701,3.065193903,-3.065193903,0.36446648,0.3421592383,0.3421592383,2.33142972,3.108657094,3.108657094
40,1,DJ_t1,nonfatigued,False,52.61266048,45.22459687,29.2405188,855.0079395,89.07784798,4.93311562,84.14473236,2.328,53.98646546,45.31178528,29.29146548,857.9899499,90.73436296,8.46870209,82.26566087,2.328,53.72924279,55.40245001,32.29577913,1043.017349,91.94384636,0.45818552,91.48566084,3.536,55.75148874,56.94167513,30.1416092,908.5166053,91.33308769,0.33635927,90.99672842,3.496,11.52156407,18.81920341,22.09519128,488.1974779,33.70530364,-39.38498291,73.09028655,3.316,7.450285947,13.38697065,20.64805706,426.3422604,30.07099702,-39.4550426,69.52603962,3.328,1.87907149,2.258358332,-2.258358332,0.48893242,0.5358680605,-0.5358680605,3.56424693,4.998371541,-4.998371541
40,2,DJ_t2,nonfatigued,False,49.4672846,35.95258523,31.16533221,971.2779315,92.1268729,0.29819103,91.82868187,3.976,51.51959265,37.03262122,29.77268965,886.4130493,93.23751492,3.12114242,90.1163725,3.96,49.84769889,45.32219906,32.84595665,1078.856869,93.70249678,0.25664636,93.44585042,1.84,53.9255452,44.98081389,29.74213559,884.5946297,95.33670114,1.37928472,93.95741642,1.828,9.570354743,10.72569676,22.54182052,508.1336725,34.48436354,-39.49539107,73.97975461,1.924,6.542443879,9.004648985,20.86816292,435.4802237,29.58314301,-39.59143125,69.17457426,1.92,1.71230937,1.882226891,-1.882226891,0.511566,0.5459520622,0.5459520622,4.80518035,6.713286825,-6.713286825
40,3,DJ_t3,nonfatigued,False,46.32126317,34.10552421,34.09954629,1162.779057,96.39684116,0.42240112,95.97444004,1.512,46.90385528,34.18185698,34.98270234,1223.789463,97.3630902,-1.96223274,99.32532294,2.804,46.91968181,38.78792126,33.22160093,1103.674768,95.17804013,0.54571064,94.63232949,2.708,48.53394623,37.93258879,33.27637939,1107.317425,97.52758697,0.95720231,96.57038466,2.72,6.598697703,5.50729978,22.87144496,523.1029946,34.93248337,-39.57351547,74.50599884,1.624,5.140383955,4.06460456,20.55292431,422.4226975,29.76782357,-39.60343373,69.3712573,1.644,3.3508829,3.431527872,3.431527872,1.93805517,2.027225585,2.027225585,5.13474154,7.137669535,-7.137669535
40,4,f_DJ_t1,fatigued,False,51.33783596,38.79066945,29.22298501,853.9828529,94.17242384,7.00785663,87.16456721,5.36,52.0496547,39.86474314,28.18028882,794.1286782,93.15046205,8.11301041,85.03745164,5.36,47.31210022,41.35048905,30.35371944,921.3482836,91.90878244,0.24329284,91.6654896,3.056,50.76144715,49.75750868,28.96338123,838.8774521,92.14049533,4.40457412,87.73592121,3.028,7.013189293,10.27278598,19.60911511,384.5173955,33.08580306,-39.39979524,72.4855983,2.94,7.27095132,13.06710673,18.8119187,353.8882853,28.25824738,-39.57887956,67.83712694,2.948,2.12711557,2.470488539,-2.470488539,3.92956839,4.380755282,-4.380755282,4.64847136,6.625400629,-6.625400629
40,5,f_DJ_t2,fatigued,False,55.06840231,56.43043737,34.1364802,1165.299281,95.80935451,-1.12489554,96.93425005,3.796,55.96961131,58.45130282,34.46185233,1187.619266,96.47847542,-0.39628635,96.87476177,1.44,54.80356012,57.44639507,35.16715008,1236.728445,97.71972995,0.20719227,97.51253768,2.664,55.47682155,58.09586005,33.70828074,1136.24819,96.17612629,0.86130425,95.31482204,2.656,9.709914873,17.25858338,23.84229395,568.4549808,35.26346689,-39.6197843,74.88325119,1.548,6.528693502,14.89243193,21.42764,459.1437561,28.90995408,-39.60990122,68.5198553,1.192,0.05948828,0.06138855922,-0.06138855922,2.19771564,2.279464536,-2.279464536,6.36339589,8.874836879,-8.874836879
40,6,f_DJ_t3,fatigued,False,50.73638131,44.31905131,36.93793406,1364.410973,101.4991876,-7.83786417,109.3370518,2.108,51.18600478,44.38314601,36.21644204,1311.630674,102.5403587,-7.90808894,110.4484476,2.116,49.05878472,47.46200496,35.63264874,1269.685656,100.2950967,0.1450141,100.1500827,1.904,50.65899502,46.64456026,34.38729096,1182.485779,102.8890022,0.48770763,102.4012946,1.908,6.971884016,15.11348216,21.2085942,449.8044678,32.20135148,-39.4007568,71.60210828,1.76,5.613120963,12.04285561,20.42146534,417.0362467,33.31958514,-39.57192853,72.89151367,1.768,1.1113958,1.011345883,1.011345883,2.25121191,2.2228552,2.2228552,1.28940539,1.784722914,1.784722914
41,1,DJ_t1,nonfatigued,False,44.67331411,33.05368518,34.39566944,1183.062076,100.6654959,-2.4066268,103.0721227,2.184,47.34702476,33.30397145,35.72400814,1276.204758,102.8688417,0.14482059,102.7240211,2.184,47.74119817,37.02603078,35.63829777,1270.088268,103.6783358,0.15826859,103.5200672,2.176,50.12705155,39.20740463,35.78933911,1280.876794,105.3949954,0.33495615,105.0600393,2.18,13.42616712,17.25637822,22.71474498,515.9596394,38.91449597,-39.35977186,78.27426783,2.232,12.7645346,16.36908136,21.00861492,441.3619011,37.55079236,-39.09588309,76.64667545,2.232,0.34810156,0.3382974565,-0.3382974565,1.53997213,1.476624167,1.476624167,1.62759238,2.101190898,-2.101190898
41,2,DJ_t2,nonfatigued,False,47.98264647,33.39728252,34.23685681,1172.162364,106.0499186,3.56729203,102.4826266,1.936,49.99607098,33.32803963,35.32716351,1248.008481,107.9529099,4.67745867,103.2754512,1.932,50.01539339,41.38346904,35.85584858,1285.641878,111.1351407,0.17743529,110.9577054,1.884,50.65522575,39.9984771,34.98803494,1224.162589,111.602352,0.29507013,111.3072819,1.896,13.94805494,19.15329826,22.92789441,525.688342,38.92608516,-39.41049329,78.33657845,1.892,12.69445226,17.97371764,20.62788728,425.5097338,37.14093941,-38.89546614,76.03640555,1.82,0.79282462,0.7706376619,0.7706376619,0.3495765,0.3145583154,0.3145583154,2.3001729,2.980020001,-2.980020001
41,3,DJ_t3,nonfatigued,False,46.837292,32.9470364,34.63344842,1199.47575,110.6667592,4.35429607,106.3124631,2.288,48.5867704,34.71630081,34.34032474,1179.257903,112.3368023,6.09176157,106.2450407,2.296,47.30294879,42.25711711,34.42472629,1185.06178,112.4239775,0.1631665,112.260811,2.264,48.14604328,41.9185639,34.81037705,1211.76235,112.7407962,0.27111438,112.4696818,2.276,13.78038221,21.5148696,20.82501955,433.6814391,38.87199969,-39.14821087,78.02021056,2.412,11.91843219,19.06894578,20.10310389,404.1347859,36.62699991,-38.82746014,75.45446005,2.392,0.06742243,0.06343923764,-0.06343923764,0.20887079,0.18588558,0.18588558,2.56575051,3.343549134,-3.343549134
41,4,f_DJ_t1,fatigued,False,56.31535078,71.08360058,32.47299813,1054.495608,97.96049169,5.01038841,92.95010328,1.364,59.86602427,75.42106343,33.79299757,1141.966685,101.7494684,5.6776546,96.07181376,1.372,60.8289658,77.27617214,33.3292678,1110.840092,103.8917162,0.12586214,103.7658541,1.348,63.13051074,79.85092361,33.02490402,1090.644285,105.8850676,0.35296113,105.5321065,1.36,17.45005309,31.87846802,26.10458519,681.4493677,39.03851624,-39.10125207,78.13976831,1.56,13.33079958,26.57770569,23.30196539,542.9815909,35.05566912,-38.65886255,73.71453167,1.38,3.12171048,3.303014305,3.303014305,1.7662524,1.687787493,1.687787493,4.42523664,5.82826649,-5.82826649
41,5,f_DJ_t2,fatigued,False,48.69018836,41.5702016,32.24076894,1039.467182,93.85288972,7.09219805,86.76069167,2.468,51.1787358,45.23139331,33.4788147,1120.831034,96.63022349,6.78068813,89.84953536,2.484,50.07010237,54.83854396,33.28569307,1107.937363,96.57577665,0.1797997,96.39597695,2.504,52.72918272,58.10877564,35.56187179,1264.646725,99.3151205,0.25137923,99.06374127,2.508,15.09178823,28.26735809,23.16071703,536.4188135,38.87337772,-39.21517764,78.08855536,2.616,12.17349666,24.87489344,21.96028946,482.2543133,34.86061571,-39.17459894,74.03521465,2.6,3.08884369,3.497921657,3.497921657,2.66776432,2.729733107,2.729733107,4.05334071,5.329003758,-5.329003758
41,6,f_DJ_t3,fatigued,False,47.48871044,37.78842806,35.4448009,1256.333911,101.734044,2.61188299,99.12216097,2.288,48.85961773,39.65038515,37.03260714,1371.413991,104.8450963,2.57311147,102.2719848,2.28,50.79746344,52.44629868,37.12866012,1378.537402,100.5952475,0.18551854,100.409729,2.292,51.97536121,52.87121392,39.24773748,1540.384898,103.884093,0.39699434,103.4870987,2.304,14.24531256,18.36488404,25.66174647,658.525232,38.63800823,-39.15882784,77.79683607,2.444,12.27525765,17.58270576,22.9978126,528.8993844,36.27325959,-38.75774389,75.03100348,3.392,3.14982386,3.128019285,3.128019285,3.07736971,3.018555752,3.018555752,2.76583259,3.619540259,-3.619540259
42,1,DJ_t1,nonfatigued,False,48.05850474,32.58822513,39.10550176,1529.240268,101.3676712,4.32854015,97.03913109,3.368,46.19296285,29.6677351,39.4125061,1553.345637,101.6191654,2.16118877,99.45797664,3.372,46.01669538,29.75363064,39.87385839,1589.924583,101.830273,0.57090852,101.2593645,3.388,44.88909509,26.7972865,39.59351533,1567.646456,100.508346,0.13308094,100.3752651,3.416,10.96496893,6.42704275,16.8845488,285.0879882,32.95039624,-35.98336891,68.93376515,3.352,9.927784795,5.40586548,18.2732175,333.9104779,32.49667972,-38.44836822,70.94504794,2.216,2.41884555,2.46196555,2.46196555,0.88409942,0.876932124,-0.876932124,2.01128279,2.875750438,2.875750438
42,2,DJ_t2,nonfatigued,False,52.82399311,50.99782256,37.60947948,1414.472947,107.1778539,4.23047007,102.9473838,2.108,51.51485718,47.38800296,39.46518855,1557.501108,110.5716729,2.8444407,107.7272322,3.408,49.95013554,48.02887349,36.67545704,1345.089149,103.1190155,0.36795212,102.7510634,3.412,49.42327198,47.13287675,38.74103352,1500.867678,106.437885,0.14333121,106.2945538,3.408,12.97561155,15.23769974,15.73150266,247.4801759,30.76978391,-36.01804806,66.78783197,3.492,12.83822796,14.90587449,17.19911107,295.8094217,34.02283502,-38.55740549,72.58024051,3.212,4.77984836,4.537659497,4.537659497,3.54349039,3.390159945,3.390159945,5.79240854,8.312389541,8.312389541
42,3,DJ_t3,nonfatigued,False,34.02358828,15.91931321,35.0375392,1227.629153,109.8332993,4.59875864,105.2345407,3.464,30.89738015,11.21669499,36.67456016,1345.023363,112.0609779,1.38805034,110.6729276,3.452,32.09278835,10.33176813,34.01217661,1156.828158,102.9803156,0.33717184,102.6431438,3.44,31.47718016,9.33808237,35.70925321,1275.150764,106.313216,0.12208572,106.1911303,3.416,6.632719002,3.39480052,14.24719877,202.9826727,32.43929913,-36.50047383,68.93977296,2.196,6.253752596,3.32615317,15.60506534,243.5180643,33.44337135,-38.91329822,72.35666957,2.196,5.43838691,5.037701523,5.037701523,3.54798655,3.397896793,3.397896793,3.41689661,4.836493473,4.836493473
42,4,f_DJ_t1,fatigued,False,43.3220778,30.65530907,35.71129016,1275.296245,103.9546685,-0.26840265,104.2230711,3.352,40.45409058,22.30243847,37.08443799,1375.255541,104.5872391,-2.89835819,107.4855973,3.352,44.54756607,29.90782374,36.23830676,1313.214877,104.4373151,0.61675387,103.8205612,3.32,42.54991562,26.44104875,38.1023674,1451.790402,103.7021801,0.12427968,103.5779004,3.28,10.93757011,5.25789593,17.00241835,289.0822297,34.18770117,-36.05382284,70.24152401,3.296,11.61072981,9.10165104,17.11001769,292.7527052,35.64937228,-38.13988111,73.78925339,3.128,3.26252617,3.082090303,3.082090303,0.24266082,0.2340044551,-0.2340044551,3.54772938,4.926348999,4.926348999
42,5,f_DJ_t2,fatigued,False,47.16648171,33.28173658,37.57520128,1411.895751,111.1438582,2.79403567,108.3498225,3.468,45.39781502,28.91352333,39.53224401,1562.798317,115.4360626,-0.38242047,115.8184831,3.452,45.51013494,30.91914354,36.82387895,1355.998061,103.3908071,0.56075386,102.8300532,2.2,44.6089775,28.93175271,38.68731962,1496.708699,106.2441631,0.09455878,106.1496043,3.428,12.68999884,6.27995823,15.21366567,231.455623,34.59073648,-35.79076228,70.38149876,3.232,11.03700398,7.57524081,16.22196189,263.1520475,30.70601889,-38.82765348,69.53367237,2.292,7.46866059,6.663440283,6.663440283,3.31955106,3.176913102,3.176913102,0.84782639,1.211914881,-1.211914881
42,6,f_DJ_t3,fatigued,False,44.37983792,28.12123267,37.48314911,1404.986467,105.6114556,1.15345611,104.4579995,2.416,41.90690235,24.10696761,39.38079179,1550.846762,108.2109126,-2.37563467,110.5865473,3.648,44.69064642,31.55803378,37.00582444,1369.431043,103.3024157,0.26993342,103.0324823,3.64,43.16554632,26.96887024,39.03204582,1523.500601,105.8950272,0.11022497,105.7848022,3.648,11.26506021,6.51540698,16.28971587,265.3548431,32.85198215,-37.9236981,70.77568025,3.42,11.20289037,7.46314748,16.75524611,280.7382723,32.93100249,-38.69313471,71.6241372,3.42,6.12854777,5.699793704,5.699793704,2.75231992,2.636103546,2.636103546,0.84845695,1.191654547,1.191654547
43,1,DJ_t1,nonfatigued,False,32.44376551,16.89450128,40.21572644,1617.304653,101.0855359,-10.27956436,111.3651003,2.476,32.20251955,18.88197571,39.64208941,1571.495253,100.8318233,-8.61597284,109.4477961,2.476,37.72844987,17.20180289,38.38467463,1473.383246,109.2163986,0.77857978,108.4378188,2.492,37.00712277,15.10180366,38.02533501,1445.926103,110.5458846,1.11476623,109.4311184,2.488,3.923046301,2.72633375,19.60895459,384.5111002,30.93743074,-38.58263583,69.52006657,3.584,4.290217998,3.68052805,19.70789198,388.4010064,34.19396964,-38.31671832,72.51068796,2.564,1.91730418,1.736587139,-1.736587139,0.99329957,0.9118322079,0.9118322079,2.99062139,4.211230729,4.211230729
43,2,DJ_t2,nonfatigued,False,29.69305998,11.33598638,42.25323622,1785.335971,109.395777,-9.86995379,119.2657308,2.652,29.78882213,12.76117083,41.20766297,1698.071488,108.5040637,-8.97511267,117.4791764,2.656,35.05339637,14.09433607,38.18423799,1458.036031,116.2681047,0.33301915,115.9350855,2.652,35.21689746,12.17463358,38.74742486,1501.362934,115.8418403,0.45638013,115.3854602,2.656,2.649048446,1.24076337,18.50582632,342.4656076,33.24158337,-38.99250905,72.23409242,2.744,3.583635941,3.493295685,19.02544298,361.9674807,31.1550179,-38.88032555,70.03534345,2.744,1.7865544,1.509265328,-1.509265328,0.54962534,0.4752066777,-0.4752066777,2.19874897,3.090964629,-3.090964629
43,3,DJ_t3,nonfatigued,False,25.19896225,9.54301133,39.57372543,1566.079744,104.6594581,-10.33829386,114.9977519,2.712,24.86333216,8.33989455,39.26891347,1542.047565,103.0654481,-9.33562262,112.4010708,2.724,30.76418765,7.78591992,37.26215118,1388.46791,112.9394758,0.74671427,112.1927615,2.724,31.2225353,6.82800656,37.95461236,1440.552599,113.4012745,0.38727961,113.0139949,2.724,1.716739716,0.74294395,18.99895114,360.9601446,34.05487886,-39.11640417,73.17128303,2.764,3.222242179,2.09267175,19.94847852,397.9417951,34.95657619,-38.90780988,73.86438607,2.78,2.59668117,2.283812325,-2.283812325,0.82123341,0.7293150729,0.7293150729,0.69310304,0.9427685734,0.9427685734
43,4,f_DJ_t1,fatigued,False,27.73565161,18.36078131,36.91708777,1362.871369,99.27714724,-10.64018504,109.9173323,2.22,26.30341021,16.65539578,36.13535374,1305.76379,98.0258028,-11.52595348,109.5517563,2.232,32.71060218,12.11667636,34.51045527,1190.971523,108.1561782,1.46779232,106.6883859,2.236,29.80267806,6.85122177,34.68423768,1202.996343,105.1821106,1.10956448,104.0725461,2.232,1.968168539,2.4947701,18.79812771,353.3696056,32.38594082,-38.69385112,71.07979194,2.284,-0.2404341216,-0.08851601,19.25432769,370.7291347,31.10348198,-38.4284495,69.53193148,2.284,0.365576,0.3331457768,-0.3331457768,2.61583971,2.482281403,-2.482281403,1.54786046,2.2016094,-2.2016094
43,5,f_DJ_t2,fatigued,False,27.95262291,13.78793053,38.08118984,1450.17702,107.4922429,-12.6073669,120.0996098,2.46,28.57378729,15.10922487,37.83925287,1431.809058,104.7128465,-12.98239509,117.6952415,2.476,32.96566104,12.25742878,34.82425689,1212.728868,116.2647204,0.4886599,115.7760605,2.476,33.4854944,12.21490209,34.98623416,1224.03658,116.9900656,0.29709415,116.6929714,2.48,2.162759738,2.25999244,18.61883556,346.6610376,33.41880556,-38.97782063,72.39662619,2.492,3.41777951,3.46149892,19.29705799,372.3764472,35.47930547,-38.93983065,74.41913612,2.544,2.40436828,2.022220638,-2.022220638,0.91691095,0.7888456733,0.7888456733,2.02250993,2.75516729,2.75516729
43,6,f_DJ_t3,fatigued,False,27.45119842,14.01854617,39.55782236,1564.82131,107.0290745,-13.2494966,120.2785711,2.124,27.56850183,15.6601811,38.30782318,1467.489317,104.947865,-12.26916381,117.2170288,2.128,35.67223924,13.05571067,37.31525508,1392.428262,114.9784806,0.72417225,114.2543084,2.148,33.96004748,11.84993333,36.367313,1322.581455,112.947713,0.4352375,112.5124755,2.136,3.992533747,3.71349621,20.56941892,423.1009946,35.07948032,-38.89574666,73.97522698,2.22,2.226532259,3.74725577,20.5348948,421.6819045,32.85967397,-38.70758016,71.56725413,2.22,3.06154233,2.578188675,-2.578188675,1.74183288,1.536232821,-1.536232821,2.40797285,3.30896221,-3.30896221
44,1,DJ_t1,nonfatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2,DJ_t2,nonfatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3,DJ_t3,nonfatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4,f_DJ_t1,fatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,5,f_DJ_t2,fatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6,f_DJ_t3,fatigued,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
